sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7526131,Volvic Touch of Fruit Lemon & Lime Flavoured Water 750ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/volvic-touch-of-fruit-lemon-lime-flavoured-water-750ml,1.80,https://assets.sainsburys-groceries.co.uk/gol/7526131/1/640x640.jpg,Still Natural Mineral Water Flavoured Drink with Sugar and Sweetener.,,,26,,,,,4.6,,,,,,,,,,,
7526258,Volvic Touch of Fruit Strawberry Flavoured Water 750ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/volvic-favoured-mineral-water--touch-of-strawberry-750ml,1.80,https://assets.sainsburys-groceries.co.uk/gol/7526258/1/640x640.jpg,Still Natural Mineral Water Flavoured Drink with Sugar and Sweetener.,,,25,,,,,4.6,,,,,,,,,,,
2876733,Coca-Cola Original Taste 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/coca-cola-500ml,1.95,https://assets.sainsburys-groceries.co.uk/gol/2876733/1/640x640.jpg,Sparkling Soft Drink with Plant Extracts,,,210,LOW,LOW,HIGH,LOW,4.6,,,,,,,,,,,
2876740,Diet Coke 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/coca-cola--diet-500ml,1.75,https://assets.sainsburys-groceries.co.uk/gol/2876740/1/640x640.jpg,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,,,1,LOW,LOW,LOW,LOW,4.6,,,,,,,,,,,
8159121,Volvic Touch of Fruit Sugar Free Summer Fruits Flavoured Water 750ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/volvic-touch-of-fruit-summer-fruits-75cl,1.80,https://assets.sainsburys-groceries.co.uk/gol/8159121/1/640x640.jpg,Still Natural Mineral Water Flavoured Drink with Sweeteners.,,,1,,,,,4.6,,,,,,,,,,,
8182422,Robinsons Ready To Drink Peach & Mango Juice Drink 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/robinsons-ready-to-drink-peach-mango-juice-drink-500ml,1.40,https://assets.sainsburys-groceries.co.uk/gol/8182422/1/640x640.jpg,Still No Added Sugar Peach and Mango Juice Drink with Sweeteners.,,250,15,LOW,LOW,LOW,LOW,4.6,,,,,,,,,,,
7862496,Arctic Rainforest Alliance Arabica Bean Coffee Cafe Latte To Go 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/arctic-fairtrade-arabica-bean-coffee-cafe-latte-to-go-330ml,1.15,https://assets.sainsburys-groceries.co.uk/gol/7862496/1/640x640.jpg,Café Latte Coffee Milk Drink High Temperature Pasteurised,,,,,,,,4.6,,,,,,,,,,,
3499481,Evian Natural Bottled Mineral Still Water 750ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/evian-natural-mineral-water-750ml-sports-cap-,1.65,https://assets.sainsburys-groceries.co.uk/gol/3499481/1/640x640.jpg,Natural mineral water,,,,,,,,4.6,,,,,,,,,,,
3300510,Fanta Orange 500mL,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fanta-orange-sparkling-drink-500ml,1.80,https://assets.sainsburys-groceries.co.uk/gol/3300510/1/640x640.jpg,Sparkling Orange Fruit Drink with Sugar and Sweeteners,,,,,,,,4.6,,,,,,,,,,,
7741174,Up & Go Breakfast Drink Strawberry 300ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/up---go-nutritious-breakfast-drink-strawberry-250ml,1.25,https://assets.sainsburys-groceries.co.uk/gol/7741174/1/640x640.jpg,"The nutritious strawberry flavour breakfast drink that's high in protein, high in fibre, low in fat and made with milk and oats. Fortified with vitamins & minerals (UHT).",,,,,,,,4.6,,,,,,,,,,,
